Gene,log2FoldChange,pvalue,adj_pvalue
SORD,-1.168163799536547,6.452904063586845e-23,7.928784718822798e-22
C6orf218,2.5676426691803154,6.544096715383982e-23,8.035037279234983e-22
CHIC2,0.6389779584462518,6.659564540470382e-23,8.170921046412868e-22
ARPC5,0.5541204508856694,6.815261226807573e-23,8.35593223128387e-22
CTR9,-0.5226954125918084,6.847053001387699e-23,8.388871411052698e-22
GPN1,0.5919177604964467,6.936512503358742e-23,8.492365775140142e-22
MARCH10,-1.2576407289580143,6.983756223839953e-23,8.544063828447874e-22
CHAC2,1.0070459840540433,7.104291083478381e-23,8.685289099184267e-22
CHST4,2.712781929225089,7.205611648520371e-23,8.802838333881057e-22
HSPA14,0.7385167000510577,7.322199155293246e-23,8.93885674656946e-22
LASS2,-0.7376057892462953,7.401939633862402e-23,9.029730083429564e-22
PATL1,0.5973281096579068,7.410185958513694e-23,9.033319031745756e-22
ZNF740,-0.5924560032991657,7.653414443385751e-23,9.323150784753885e-22
DHRS2,-4.02439795373316,7.675071635426688e-23,9.34284988930068e-22
PPP1R14B,0.9768531715172237,7.759637479642337e-23,9.439044734164929e-22
SCHIP1,1.3661712030163757,8.052516853006447e-23,9.78831991482511e-22
LOC84740,3.7581921409214094,8.129808479194883e-23,9.875223851689648e-22
GSTCD,-0.895133635756646,8.165198328132369e-23,9.91114237548783e-22
TBPL1,0.6578093240642531,8.417058832919684e-23,1.0205938837600072e-21
CENPL,0.7097158477671712,8.420049363962479e-23,1.0205938837600072e-21
DDN,1.9315884215074033,8.507808164175578e-23,1.0304117191143698e-21
SULT1A2,-1.4778436471466159,8.513149082759357e-23,1.0304117191143698e-21
MSLN,4.728765598366128,8.521062949852322e-23,1.0306370883237575e-21
RTKN,0.6426233494363913,8.556382556068465e-23,1.0341745559250956e-21
ORAI3,-0.9328276187109683,8.701242020161877e-23,1.0509372454138778e-21
CXCL5,3.1016921487765607,8.7300281688188e-23,1.05366675914234e-21
NPC1L1,-1.6802667727112057,8.750158423854172e-23,1.0553484274662646e-21
GPR125,1.0008240760378602,8.787467576341422e-23,1.0590981799369739e-21
RAB6B,1.2844265150622531,8.909084136620615e-23,1.0729964840639963e-21
SEMA3C,-1.7813686029613915,9.19435878281433e-23,1.1065719439669826e-21
TIMM8A,0.6725201445347784,9.795231096589807e-23,1.1780563953031384e-21
PRKAB1,-0.5795136718903429,1.0257608809037756e-22,1.232795187141235e-21
KRT83,2.3679735674168336,1.0378820610068007e-22,1.2464831804616232e-21
LRRC26,-2.5226348061741493,1.0557349282861983e-22,1.2670307137923861e-21
PPIP5K1,-0.8293374455048923,1.0619098741699887e-22,1.2735440251489372e-21
C1orf198,0.8164993951533699,1.0660209011017941e-22,1.2775746619115802e-21
DONSON,0.9446575586190651,1.077025601760247e-22,1.2898555554132913e-21
KRT6C,3.2336284317191013,1.1320320919642764e-22,1.353827705488176e-21
HIF1AN,-0.5296944699736859,1.1313891118897691e-22,1.353827705488176e-21
TMEM65,0.8729874042653467,1.1330618255650542e-22,1.3541082729384474e-21
CROT,-1.3730706256627778,1.1490944222873874e-22,1.3723056109084298e-21
APPBP2,-0.6474697733788908,1.1624510604251756e-22,1.387283921446443e-21
CYB5A,-1.3820541887592803,1.2343033447128657e-22,1.472001817959391e-21
DCPS,0.7386039982718664,1.2454867777595987e-22,1.4842994979178424e-21
RPF2,0.7500519971721449,1.2783074835571447e-22,1.522348003145327e-21
APBA2,1.7828533482581195,1.28637368938013e-22,1.5298145202614255e-21
NRIP1,-1.2391143867090832,1.286113307088489e-22,1.5298145202614255e-21
RIOK2,-0.462626047680768,1.3536808120840352e-22,1.6087358150586963e-21
TMSB15B,1.9612789128470984,1.3613072464315056e-22,1.6166710186003168e-21
PSMD7,0.5325982404461698,1.3971574954103454e-22,1.6580900450758316e-21
CAMLG,-0.5826601979498065,1.4157943327326334e-22,1.6790374294176009e-21
STRN3,-0.650819103727267,1.431602078546382e-22,1.6966028808381966e-21
BLM,1.082797231059268,1.4361414033224308e-22,1.7007988941989568e-21
IGF1R,-1.85051384077609,1.4689084392391525e-22,1.737188244461303e-21
SRRM3,-1.650596908998076,1.4681381630549226e-22,1.737188244461303e-21
FLJ44606,-1.263500239582105,1.4862749572149416e-22,1.7565067676176584e-21
CXCL3,1.6990625898432896,1.4963791241861873e-22,1.767221670242078e-21
N4BP3,-1.2327524527709048,1.5040915038941812e-22,1.7746739299313183e-21
ZNF652,-0.7675908448214912,1.5047734320732963e-22,1.7746739299313183e-21
NLRP12,-1.224605200109973,1.5393337969539094e-22,1.814176786306234e-21
TMSB10,0.9436073563489238,1.5582937039222052e-22,1.8352518518530538e-21
TACC3,0.9231612426848894,1.5616713579048277e-22,1.8379587577829453e-21
DNMT3B,1.202865358784024,1.571801312829245e-22,1.8486033396051133e-21
AFF4,-0.76923733946035,1.5863423326990412e-22,1.864417524214263e-21
TTC30A,-0.9194265936137631,1.601618941650734e-22,1.8810738328491034e-21
SLC18A2,-1.6460270884882766,1.6088392463860392e-22,1.8882517137115264e-21
RNF14,-0.5177872785829294,1.6110671249754696e-22,1.8895642657253615e-21
TP53BP2,0.9972366050037316,1.639691168915734e-22,1.921812842851683e-21
GPSM2,1.0588324967597504,1.6414011949223713e-22,1.9224939717694627e-21
RBM43,-0.8791409921055733,1.707801025601266e-22,1.9988901351195574e-21
ANKRD24,-1.3671942343191548,1.7451795557523607e-22,2.0412368018174932e-21
YPEL2,-0.9461949530654721,1.7576948425924287e-22,2.054464184581267e-21
ZBTB7A,-0.5962233219433664,1.8712402235157272e-22,2.18568045311885e-21
PDHA1,0.6443147009151229,1.8881554509748292e-22,2.2039264791022165e-21
INA,2.823524087820589,1.8919470566181698e-22,2.2068396146717423e-21
FAM131C,1.6947473587054713,1.9570185215473896e-22,2.2811790158762526e-21
SHC4,3.0899528258905766,1.96175446166995e-22,2.2851353271025476e-21
MFSD7,-1.4916514983700546,1.9643221746793233e-22,2.2865623126991713e-21
ZNF844,-1.2238985428694873,2.0160858172216717e-22,2.3452145810987067e-21
SOD2,1.1841074702486143,2.0180531680260449e-22,2.345900713411846e-21
GPR3,1.36757824908684,2.0218526933880132e-22,2.348714281609677e-21
GTPBP4,0.850988484348612,2.0371336309487593e-22,2.3648524700107274e-21
SCNN1A,-2.493267330426928,2.0641559681648867e-22,2.3945896551667587e-21
RTN4RL1,-2.41099040100546,2.0828620948510032e-22,2.414645437393641e-21
PANK3,-0.8753870429284003,2.1572743543971964e-22,2.4992096772370245e-21
TMEM161B,-0.6913727976120345,2.1611363375422376e-22,2.501981769431972e-21
S1PR3,-1.0554238325281808,2.172245388997304e-22,2.5131344412108755e-21
TMEM71,1.9651984564628258,2.1793037991935983e-22,2.5195888459108606e-21
C2CD4D,1.32715741329877,2.1851877019629147e-22,2.524677514547384e-21
SNRPA1,0.8184274262597704,2.2343087762551614e-22,2.5796798955678234e-21
TAF9B,-0.7089200659832677,2.2973606832569016e-22,2.6506810593404492e-21
TMEM192,-0.7520878402262294,2.330579944301412e-22,2.6871886561579584e-21
CREB3L1,-1.532285008444287,2.4395891167949532e-22,2.8109744694870134e-21
WDR90,-0.8010394721338532,2.602375727095621e-22,2.996515120516459e-21
COMMD2,0.6595992419779257,2.722337873095523e-22,3.1325279715416726e-21
GATA2,-1.9619759043242606,2.7980880660805565e-22,3.21751787747143e-21
BMP4,-1.8072650956364624,2.8266226310079706e-22,3.2481365321231942e-21
TMEFF1,1.306733926397234,2.830555298245503e-22,3.250462355301478e-21
NME5,-2.195799210557323,2.8393639385231233e-22,3.25838058443725e-21
C3orf58,1.2141909390833021,2.8428257034745813e-22,3.2601563454661358e-21
CYP27C1,2.4769657004830914,2.8669025446865557e-22,3.285555204307675e-21
TMC4,-1.541341270963434,2.869566853701597e-22,3.286397008644129e-21
PI3,3.6948773182514434,2.9573388988863313e-22,3.3846425704324075e-21
ADCY6,-0.8323124229213335,2.9828911298518173e-22,3.4115940860561755e-21
OCA2,3.019361930010604,2.999656415207985e-22,3.428466359126979e-21
TMEM217,1.231418137543694,3.05712045154798e-22,3.491801562029651e-21
METT5D1,-0.6118418483170327,3.07236229573595e-22,3.506858572143648e-21
PAFAH2,-0.7025487804878043,3.0880828290774816e-22,3.522441431961789e-21
ZNF563,-0.7879436982050994,3.1074284933461382e-22,3.5421356922145064e-21
GRIK4,-1.807607203173481,3.1518366512780015e-22,3.590353054934072e-21
TMC5,-3.600997729861355,3.1969237410918786e-22,3.639278830935474e-21
TENC1,-0.9006236165115258,3.2224105493529334e-22,3.66584179395327e-21
ABHD2,-1.0468013275205195,3.2787094343582204e-22,3.727397975108177e-21
GTDC1,0.6168799261615776,3.312569601622291e-22,3.763379607446806e-21
GABRE,2.1489635520992882,3.324701675921095e-22,3.7746446360624164e-21
WDR25,-0.611065127057068,3.432772608033736e-22,3.89474467120683e-21
AMZ1,-1.5683452338871224,3.471840372263687e-22,3.9364475059687476e-21
TMEM74,1.7780179961509754,3.478184482171613e-22,3.941016748594981e-21
SBSN,3.251088857468284,3.487126933187878e-22,3.9485220526721786e-21
RRP1,0.8567219394367829,3.5844377966483793e-22,4.0560116728851765e-21
MRPL11,0.6663474686775839,3.597187889613657e-22,4.0677363718539566e-21
PABPC4,0.6170681709280856,3.6323497660360604e-22,4.104772164273e-21
KIAA1257,-1.6006023604728794,3.822828089039478e-22,4.317159307449755e-21
GPC2,1.898820914339578,3.9315804708073365e-22,4.437032168180844e-21
POP1,0.8830946742076113,4.0162552746275856e-22,4.529591213702502e-21
THOC4,0.839496037076314,4.057653592556122e-22,4.57325219597821e-21
SGOL1,1.1798969600565572,4.0655051886064986e-22,4.579070989548192e-21
C21orf91,0.9116447272298807,4.085495843193916e-22,4.598545552517673e-21
RBM24,-2.28062627155257,4.187433510757775e-22,4.710171247569677e-21
C6orf167,0.9685306233062327,4.27058228985327e-22,4.800529135062785e-21
ATP11C,0.8407531911551,4.281681205955703e-22,4.8098305367695e-21
PBLD,-0.8653930128431719,4.289229167015315e-22,4.815133336471378e-21
C15orf23,0.7002465928282451,4.331332655771132e-22,4.8591959899724885e-21
KERA,-1.76554735085032,4.496386742282295e-22,5.041044517515963e-21
PHF12,-0.5222466203212761,4.591666757009814e-22,5.144479267886654e-21
RAPGEF3,-1.2060056517811546,4.717794886321212e-22,5.2788467092017246e-21
SRMS,-2.2782016535092886,4.717505302819307e-22,5.2788467092017246e-21
CST2,-2.121133443305448,4.818715433114929e-22,5.38822874759995e-21
NCAPD2,0.9919923569380629,4.933455976333658e-22,5.512910451244239e-21
NPEPPS,-0.5872563096500532,4.968791944385744e-22,5.5487558565829e-21
CXorf40A,-0.6239475275912163,5.0139518307802565e-22,5.595517672227245e-21
TNFSF12-TNFSF13,1.6357659479203495,5.061811321534658e-22,5.6452289984109514e-21
TMEM171,1.8335711087545656,5.092734825398358e-22,5.6759996123386145e-21
SALL2,-1.5310605671419033,5.137141075748619e-22,5.7217470582079126e-21
SCRG1,3.693226562193158,5.192378566627741e-22,5.779490652919636e-21
FAM154B,-1.4969583205687127,5.3145682122616715e-22,5.911632701163702e-21
COL9A3,3.0394756058285237,5.329322861205599e-22,5.9241754782200616e-21
PPP2CA,-0.4257267271513303,5.453577821387583e-22,6.058345094470355e-21
CEACAM6,-3.571237857900316,5.472979414552258e-22,6.075934773782591e-21
TTC16,-1.264659015749578,5.862628233984771e-22,6.504270933209162e-21
CDKL3,-0.7742183496327719,5.977551388079651e-22,6.6274544361325815e-21
NEK8,-0.8858335297121096,6.1407136685415555e-22,6.803926725781568e-21
ST8SIA6,-2.373370900593065,6.189396074154772e-22,6.85340800668763e-21
RAB17,-1.5562748674443254,6.331299397913696e-22,7.005979775599106e-21
C6orf201,-0.998682314127489,6.37253091957451e-22,7.047026075347656e-21
CBS,2.123817155649821,6.416812877302701e-22,7.091390220666127e-21
NCCRP1,2.7887850320097414,6.6326701486441915e-22,7.32518629256878e-21
PIH1D2,-1.041056062212796,6.687708721214314e-22,7.381184674159415e-21
SNRPD1,0.6555034484112952,6.750430210303535e-22,7.445584616675467e-21
C2orf50,-1.2458360119398297,6.957185492534536e-22,7.668664656172371e-21
E2F4,0.5233776049644536,7.046977235733496e-22,7.762614639362317e-21
PTTG1,1.147132170770984,7.083522942404891e-22,7.796152634277439e-21
RALGAPB,-0.5332959192490474,7.086579141433631e-22,7.796152634277439e-21
SLC30A5,-0.5054301834177757,7.164942799925633e-22,7.877274104760074e-21
IRAK1,0.9307256117198861,7.179576100098238e-22,7.888269740946645e-21
PRAME,3.8731797337103826,7.458227421317468e-22,8.189143325921114e-21
SNED1,-1.2526605828522044,7.514243765153381e-22,8.245333203644464e-21
KIF18A,1.0404779466635237,7.850884766861754e-22,8.609180140351299e-21
DNAJC2,0.6630870350732465,7.9581798381994605e-22,8.721222821398765e-21
MALL,1.6410252150347606,8.043235230688323e-22,8.808765014702388e-21
RAET1L,2.2865862731236004,8.3040012347426025e-22,9.088505207433581e-21
ZNF747,-0.6348476218530283,8.316990962397204e-22,9.096875792525652e-21
EPB41L4A,-1.283284195436158,8.343944579547186e-22,9.1204991135872e-21
PAN2,-0.6719531440241937,8.35123921596493e-22,9.12261730903674e-21
NCRNA00160,-1.5048748556616,8.461410174654481e-22,9.237039440664476e-21
TUBA4A,1.310158815443227,8.603192682552746e-22,9.385802138620965e-21
PLA2G12A,-0.6868549035780216,8.805682822107172e-22,9.600562001311468e-21
HSDL2,-0.7192466242488482,9.21275844576917e-22,1.0037957538800317e-20
MCM6,0.7934476572012095,9.573757151336948e-22,1.0424621757497969e-20
PTPLA,1.9667996072424483,9.910254985992718e-22,1.0784130505524344e-20
ADSL,0.5370345626644664,1.0127190250917838e-21,1.1013157724976424e-20
BAZ2A,-0.5576746946310056,1.0181752375768717e-21,1.1065427119294273e-20
SF3B3,0.6046070539256121,1.0238588890885906e-21,1.1120100051772129e-20
MAP2,1.9531504300695204,1.0492268390362982e-21,1.1388357596423301e-20
TRIP13,1.1414035033973526,1.0593003256441923e-21,1.1490372322115029e-20
DGCR5,2.0480740426534694,1.072181450721457e-21,1.1622692619851312e-20
TAF11,0.5699544440516853,1.0822757378763766e-21,1.172465382699408e-20
IGF2BP2,2.5574392993205297,1.1005182523312434e-21,1.1914701740115114e-20
TRDMT1,0.946898244373747,1.1026483725270391e-21,1.1930179024228384e-20
DSCC1,1.0452288598248307,1.1103085703908367e-21,1.1997814056951745e-20
C12orf10,-0.6312821177487145,1.1099488620243578e-21,1.1997814056951745e-20
SERPINB5,3.1903382192372636,1.1278187134716279e-21,1.217929783793394e-20
KIF3B,-0.5676568948588017,1.1651364942139767e-21,1.2574318438823842e-20
LOC284837,1.3659029142610262,1.1729036019927113e-21,1.2650125612372306e-20
MED8,0.4938075095243697,1.1807333130717503e-21,1.2726511595956904e-20
MAMLD1,1.4823076037861833,1.2036132881750695e-21,1.2956722059179162e-20
LOC400927,1.2501842190016097,1.2030065644414415e-21,1.2956722059179162e-20
TRMU,0.7491828561329097,1.2070076151099876e-21,1.2985053496729684e-20
PAPD4,-0.5205052118927007,1.2101313856030648e-21,1.3010440338901638e-20
MORC2,0.5170342484584278,1.2351731405872775e-21,1.3271292482145954e-20
PDXK,0.9770846431797651,1.243571611951739e-21,1.335310501358015e-20
NUTF2,0.7023158124189965,1.263094505378719e-21,1.355418993484536e-20
RNF141,-0.7346580338557,1.2656775635387235e-21,1.3573355734927242e-20
LYPD6,-2.0277922234004944,1.2900761853164095e-21,1.3826304239105384e-20
DEPDC1B,1.1352894191115812,1.3237846599627754e-21,1.4178649534066707e-20
OIP5,0.9008108361808258,1.330103543303487e-21,1.4237374822412562e-20
TTC13,0.7019274969561309,1.341121302836044e-21,1.434629132367954e-20
KIF15,1.1573313027767984,1.3472403032265038e-21,1.4402700793438392e-20
C22orf23,1.0913231019991363,1.3761506646566575e-21,1.4702538155020625e-20
KCNK6,-1.2386573700954422,1.3805669992018789e-21,1.4740473978939184e-20
SNX25,-0.7449610227406627,1.3904334597245083e-21,1.4836517430519033e-20
FITM2,-0.9511770001178261,1.397280894106453e-21,1.4900246478793297e-20
TRIM47,1.1027656494246099,1.4012792479761481e-21,1.4924193616656537e-20
C2orf77,-1.3335700090334246,1.4010452259059866e-21,1.4924193616656537e-20
MUC16,3.413127053140097,1.4145351252524691e-21,1.505595823940597e-20
LMNB2,0.8701475197360669,1.4187488853005035e-21,1.5091376337706167e-20
FER1L5,-1.089532500687326,1.4324679087381563e-21,1.5227795559182773e-20
PGPEP1,-1.035091964180511,1.4668776541283263e-21,1.5583859294950343e-20
GINS4,1.1989035191076551,1.4866930341173399e-21,1.578452766272961e-20
SLC26A1,-1.2838494206826123,1.4976173747619385e-21,1.5890606786414837e-20
CCL20,2.2542464671458315,1.4997942945802064e-21,1.5903796286862338e-20
CD46,-0.8065686304544215,1.5356908781433496e-21,1.627430967939094e-20
KIF9,-0.8567099799693647,1.6033639186948127e-21,1.6980900208565085e-20
BCL2L10,1.3804612112642871,1.6765118240217387e-21,1.7744559579297833e-20
CCND1,-1.7111227406621872,1.703035480262991e-21,1.801409579433462e-20
C13orf34,0.8184023015592485,1.7145514337913014e-21,1.811434571886805e-20
SH3GLB2,-0.7182082282706883,1.7146403581218612e-21,1.811434571886805e-20
SERPINA5,-3.0606285456187905,1.721290627711858e-21,1.8173328822029104e-20
ZNF24,-0.6207243627508756,1.787184475363589e-21,1.8857343008328328e-20
COQ5,-0.5095567456109329,1.7904378687097302e-21,1.8879973315248734e-20
MTMR8,1.3308340088763209,1.796069479389668e-21,1.892450914706083e-20
PLIN5,-2.3098919798908124,1.7968838103815244e-21,1.892450914706083e-20
SMOC2,-1.4799480263933074,1.8202679622708806e-21,1.9158939059006858e-20
C1orf173,-2.154412544676172,1.8238734177475376e-21,1.9185030453514865e-20
VLDLR,1.191560893130669,1.8263425533241746e-21,1.9199144248833762e-20
FAM110B,-1.544933541494835,1.8380645511398535e-21,1.9310294634154752e-20
SYNCRIP,0.5813948430933618,1.839183669794422e-21,1.9310294634154752e-20
MUM1L1,-2.381577534268096,1.883799056976473e-21,1.976654216901376e-20
ANKRD45,1.8508879384156156,1.8982363577906092e-21,1.9905766732250047e-20
UPF3B,0.8124005380778456,1.9440436568257854e-21,2.0373577523534228e-20
RNF8,0.7103442951965757,1.9519156755909304e-21,2.0443495667474506e-20
FOXN1,-1.5891829032638156,2.0116976332199854e-21,2.1056675288098558e-20
LOC400043,-1.1041722634617646,2.0331781139013185e-21,2.1268441818021778e-20
QKI,0.670699422646404,2.0832578208953516e-21,2.177893228351617e-20
TBC1D7,0.7766862338478422,2.0877767286044926e-21,2.1812783857751232e-20
CACNG4,-3.186237363025805,2.124208365112887e-21,2.2179808987046268e-20
UBE2S,1.0179257688229058,2.135510240768996e-21,2.228415404429902e-20
DNAJC16,-0.5713010211696297,2.156500592862634e-21,2.2489409122137574e-20
TMEM229B,-1.3204394721338515,2.1607606290812226e-21,2.2520044989751053e-20
DPY19L2P4,-1.721312395428302,2.16369512065605e-21,2.2536836639004606e-20
GLS,1.029744542633832,2.2438063192390902e-21,2.3356981428265103e-20
SOX6,2.4986095479360593,2.2483672763606625e-21,2.3390161708260283e-20
ABCA3,-1.1335444405168698,2.2743565622148162e-21,2.3646088067471503e-20
ATG2B,-0.6596646361101275,2.282367812327827e-21,2.371490167415674e-20
MKRN3,2.588985338360632,2.3351263906112674e-21,2.424829416592066e-20
CRAT,-1.6375902164094107,2.375678244910915e-21,2.4654357410623326e-20
SIGIRR,-1.0141245355641946,2.4541616212180737e-21,2.5453332770611322e-20
SH2B2,1.219107572365579,2.4628433189526976e-21,2.5527828193405017e-20
ENTPD8,-2.2158949255724445,2.4686229955052817e-21,2.557217129772199e-20
CYP4F22,-2.479734256313578,2.5108692667069315e-21,2.599398395867419e-20
MBLAC2,-0.6769958446251145,2.5511811693479033e-21,2.6395270543131708e-20
ITGB8,1.684191673539921,2.5618136069208062e-21,2.6489183804408822e-20
PHF19,0.8879272298809955,2.56446636899303e-21,2.6500523218417053e-20
TMEM84,-2.0000789442677043,2.5737516195991505e-21,2.6580345713628582e-20
FCHO2,-0.7201704528494552,2.66762515696666e-21,2.7533125104934677e-20
LASS4,-1.3759669887278587,2.777168255495497e-21,2.8646381218103154e-20
C1orf130,2.577276308864537,2.790200281630206e-21,2.8763384259178215e-20
LRRC6,-1.3935999842896978,2.845878128867308e-21,2.9319603469213705e-20
RCAN1,1.1985705667491455,2.8837943391818012e-21,2.9692271823619153e-20
FAM184B,-2.1714072935077176,2.9232672902748543e-21,3.0080508733160586e-20
HCG11,0.8802884490004335,2.9381790079244702e-21,3.021569354163873e-20
COPZ1,-0.49995824987235515,2.9704075287917405e-21,3.051027757257138e-20
SIKE1,0.5131179843682485,2.9701199632890938e-21,3.051027757257138e-20
NSMCE1,-0.671009304426379,3.0085099053914293e-21,3.088301608729116e-20
AFF1,-0.8590137268763964,3.038562538311002e-21,3.1159977074668596e-20
MORN1,-1.2465842818428179,3.0391498485628032e-21,3.1159977074668596e-20
CD82,1.0746406582616554,3.119188697234945e-21,3.19613619217275e-20
EID1,-0.6638419543615743,3.1333544522481855e-21,3.208720764990174e-20
FLJ42289,-1.2650523545815173,3.137089197042547e-21,3.2106126941857663e-20
MED7,-0.5382145163190764,3.1389724813971234e-21,3.2106126941857663e-20
PLAT,-1.5166594202898551,3.157298203998591e-21,3.227418272154622e-20
VAC14,0.43461740308707597,3.218630456994557e-21,3.288138973162406e-20
CPEB3,-0.8495419307961205,3.28146966493171e-21,3.350325443272603e-20
LIPG,1.909480817721219,3.3137338240578654e-21,3.381239486141728e-20
FANK1,-1.4138584383959794,3.364317743803492e-21,3.4307982740702677e-20
KIAA1244,-1.7943160323632235,3.465884981930677e-21,3.5322574052830296e-20
CHD1,-0.6352939279682666,3.483344474209247e-21,3.547928014101883e-20
PVRL2,-0.7964134205255089,3.487254063124208e-21,3.5497870110582947e-20
C3orf52,-1.2987931542358906,3.545882163622075e-21,3.605156611730384e-20
PLA2G4F,-2.363780542790935,3.543773711190774e-21,3.605156611730384e-20
KBTBD4,-0.7052334511605984,3.574585630077304e-21,3.632171436767093e-20
OSBPL3,1.0329554573661657,3.6238383480533614e-21,3.680021888333258e-20
KLF11,0.697894395349751,3.682938787967229e-21,3.7378097472635227e-20
NBEA,-1.8498728879462707,3.716482717819065e-21,3.7696069496401833e-20
CCDC11,-1.1573808177212213,3.837017639504274e-21,3.8895482381403445e-20
POLR3G,1.2544948156003288,3.86675718326322e-21,3.91736316662538e-20
ADAT2,0.8903984643179754,3.881070202758725e-21,3.929525894945368e-20
MPP2,-1.6567580692038808,3.883521878608567e-21,3.9296718712242366e-20
EPHB3,1.502837822552138,3.888571667171093e-21,3.932445100470529e-20
MSH2,0.759733565060289,3.906413231418296e-21,3.948143461783595e-20
APEH,-0.6380042535642723,4.013166649634584e-21,4.0536315565407455e-20
LYN,1.2030536860296124,4.0550611678359724e-21,4.093520550577748e-20
SFXN5,-1.0228742861631526,4.127058125427391e-21,4.163732220143867e-20
CLGN,-2.6287975020619774,4.171824453224729e-21,4.206404407247906e-20
TPSAB1,-2.208894646714583,4.216107756219356e-21,4.24853935434412e-20
CLIC6,-2.3082926829268287,4.246255037079937e-21,4.2763881301875414e-20
MYLK4,1.1788898943482202,4.2736708653217065e-21,4.3014547775667056e-20
EDARADD,-1.3824154392993213,4.313176722550298e-21,4.338653253693537e-20
C5orf43,-0.4802170731707296,4.417951269316272e-21,4.441423265434245e-20
ROGDI,-0.8941963434272004,4.6706022730736416e-21,4.692646413595523e-20
OGFRL1,1.2818147873217836,4.694357178583202e-21,4.7137324735419775e-20
TANC2,-1.1740988099446223,4.822459804432788e-21,4.839510339981755e-20
CECR7,1.7485195357605745,5.0070611186770064e-21,5.0218051149039706e-20
FAM98A,0.5343886807273854,5.121729580954432e-21,5.1337878024516765e-20
C17orf108,-0.8945161266250343,5.22862878391544e-21,5.237855775887055e-20
TMEM150C,-1.5462420054200559,5.3303290551868035e-21,5.336596343905424e-20
HSD17B2,2.500457735359962,5.4708598183393514e-21,5.474074189560467e-20
KIAA1524,0.960804713090611,5.529738067035772e-21,5.529738067035772e-20
C9orf7,-0.8936072188837834,5.640715017101286e-21,5.637404738335382e-20
IGBP1,-0.6217666745218171,5.764764126538376e-21,5.75800193987968e-20
PART1,2.3948348375947526,5.843596586217975e-21,5.833320625046431e-20
THOC5,0.6337257806056318,5.855001717580927e-21,5.83979614219555e-20
ZNF434,-0.5585424492360858,5.856941756236054e-21,5.83979614219555e-20
ARID2,-0.6572794666352433,6.123515755706231e-21,6.101072941285155e-20
ATP1B3,0.7762581359726664,6.126150751378517e-21,6.101072941285155e-20
CYP4Z1,-3.5621092062369915,6.132117952772572e-21,6.103446448609987e-20
CST3,-0.9819901810612315,6.474108368725319e-21,6.440073920525244e-20
CENPF,1.1169302501865612,6.6063938902238886e-21,6.567827667864147e-20
CHURC1,-0.6298620556930228,6.7312205951141626e-21,6.688021396429066e-20
SHFM1,0.7602077294685969,6.7564239230517565e-21,6.709148653619325e-20
BID,0.7139732060798831,6.927315805012727e-21,6.874836139823237e-20
EFHC1,-0.8733263775971096,7.049676140138857e-21,6.992194797120834e-20
IGF2BP3,2.3360719256902702,7.165415624106969e-21,7.102853788040843e-20
SEMA3B,-2.1416079219198005,7.182074679946677e-21,7.115225817306102e-20
PGBD5,2.179927233808569,7.356846556278379e-21,7.284133537989581e-20
ARFIP1,-0.579679611955541,7.392342754179145e-21,7.315025979295225e-20
GALNT5,-1.8016809591139387,7.489204374152356e-21,7.406570876412e-20
IRS1,-1.5680059110011406,7.790000064814048e-21,7.699576384433154e-20
ME2,0.7951006009190529,7.849927254359848e-21,7.754307490820662e-20
FUCA1,-0.7770070971289424,7.880602929036489e-21,7.780096688782111e-20
TROAP,1.1117902242645616,7.92911145945889e-21,7.82345122564223e-20
ITPK1,-0.7341067475747209,8.089114231366763e-21,7.976700368278863e-20
ZNF680,-0.764951019205844,8.219237283303793e-21,8.100324706867106e-20
COL11A2,2.7420205687129324,8.475008227425745e-21,8.3475644946825e-20
ZNF280C,0.7528989434821884,8.660204475560902e-21,8.525045214959662e-20
IBTK,-0.5689176898000863,8.67889940239414e-21,8.538512814718209e-20
CTSC,1.1369334118848435,8.735323334556438e-21,8.589062147084073e-20
FBN3,3.2871668669730174,9.136390893035276e-21,8.978230635221625e-20
BACE2,1.164734696202034,9.253533694362695e-21,9.088101431084009e-20
EIF2C2,0.9410727347708256,9.379759955760302e-21,9.206761501244839e-20
RPS2P32,1.335645516672558,9.400309354449618e-21,9.221616837919182e-20
SOX8,3.204449255724443,9.519687424357956e-21,9.333349270973862e-20
CNTNAP3,2.07488456855583,9.560826211643195e-21,9.368289435229206e-20
SLC23A1,-1.8210462157809992,9.584849117049264e-21,9.386427858731971e-20
SMO,1.3881839401437492,9.66366059603856e-21,9.458168962674521e-20
ZXDB,-0.5677983975491934,9.740157267373268e-21,9.527563369521353e-20
EFS,0.9930576450257256,9.749688038070013e-21,9.531411440202774e-20
WWTR1,1.127871788225125,9.846052720808047e-21,9.620096261351752e-20
DCLRE1C,0.7015188405797126,9.926543390438058e-21,9.693178551557347e-20
MRPL9,0.6257394210753713,9.997505945593987e-21,9.756878295327541e-20
ZSWIM5,-1.6348891913122054,1.014964825671752e-20,9.899685556237077e-20
FAM49A,1.1262152429205452,1.0302008734832436e-20,1.0042542000812614e-19
SMARCC2,-0.41892862809787346,1.0568488418101e-20,1.0296416347840963e-19
PPM1G,0.5603457405443617,1.0594289181992787e-20,1.0309756843962124e-19
C1orf150,-1.2660659479203487,1.0591878365494122e-20,1.0309756843962124e-19
DMD,1.5750310789049902,1.0721407360675547e-20,1.0427502418749547e-19
