Gene,log2FoldChange,pvalue,adj_pvalue
LOC400759,1.4307138054279087,8.759271464131058e-12,3.463440748413093e-11
GPIHBP1,-1.2101384980951266,8.887865534431046e-12,3.511841068477046e-11
ACTL8,2.4132237618318224,8.920370754162097e-12,3.5222331078919664e-11
C6orf126,-1.2172912964926752,9.032218906348128e-12,3.564743637893595e-11
SLC29A4,1.0853230705785304,9.068112865724726e-12,3.5780806789456e-11
NQO1,-1.1233616511527398,9.371827859576615e-12,3.693641019407307e-11
CCL5,1.1796887867719263,9.454410967302042e-12,3.7244649265129255e-11
UBD,1.7665988217273494,9.676344300622725e-12,3.8066099200647955e-11
POPDC3,1.479786300616629,9.756215509885745e-12,3.836258372970544e-11
KRT15,1.7553151408035816,9.998939134844684e-12,3.930792554626153e-11
DNAH9,-1.0875039197203566,1.0233310790384046e-11,4.0201449310320714e-11
FLJ40330,1.3773052786614812,1.0402237814818396e-11,4.082740492886778e-11
L1CAM,1.853724739798123,1.1375804006947044e-11,4.4545859332791024e-11
RGS2,1.1560315187934478,1.1430956469818335e-11,4.473103204997819e-11
HEPHL1,1.5622953379678723,1.1591687736060747e-11,4.533910017113333e-11
LRAT,1.4212938886925093,1.1761602719913012e-11,4.5972020729887216e-11
ADAMDEC1,1.5504696044931485,1.2485785980961507e-11,4.8757838857091135e-11
TPPP,-1.169672239896311,1.2527897124324393e-11,4.89110701575526e-11
C10orf107,-1.1204235222497152,1.2548759437906525e-11,4.897006719238041e-11
GLRB,-1.1285564549703473,1.2794989577656963e-11,4.9896650448247786e-11
ZNF365,-1.0614923883586656,1.285389722710848e-11,5.0103426362475954e-11
CD6,1.0018940104473515,1.2864896585691511e-11,5.013482582478866e-11
SAMD11,-1.5655640312635004,1.3964524441314706e-11,5.434548702824257e-11
GBP5,1.510667503240252,1.4171078589884483e-11,5.509896538487049e-11
CBLN2,-1.560031000353482,1.419584951480935e-11,5.5182679122849406e-11
SARDH,-1.0300242567063354,1.4347419796187172e-11,5.574642006138889e-11
MMP1,1.9977669848002835,1.4365512092111633e-11,5.580398515708511e-11
NXPH4,1.4398039432858099,1.464521931968301e-11,5.6851626399407724e-11
P2RY2,-1.183727685479755,1.5148461187385904e-11,5.872485636721646e-11
ADRA2C,-1.2850201052590235,1.5210127392629935e-11,5.892367367981979e-11
UNC80,1.5708097443148348,1.52799684311841e-11,5.918077379646695e-11
CTNND2,-1.780603416990691,1.5345277955168974e-11,5.940670233610539e-11
PTK6,-1.4815469541651938,1.5628020162271484e-11,6.046005982814253e-11
TMEM45A,1.0649364596834392,1.595382026466667e-11,6.169245211336816e-11
RUNX1T1,-1.0258231962609483,1.6308205089846304e-11,6.299132063508337e-11
TMEM184A,-1.177032618514593,1.6331514148864032e-11,6.305275129339253e-11
NKG7,1.2110839872746553,1.779309856870389e-11,6.855576213235911e-11
LAMC2,1.5192153764581153,1.8214644627800555e-11,7.00689853199556e-11
C6orf142,1.277992517968658,1.8453780038007746e-11,7.092481923883365e-11
NKX2-5,2.0593650642158594,1.964069621418772e-11,7.533357129000378e-11
SHC3,1.1308852283885167,2.016111814209054e-11,7.724270910231764e-11
ACCN1,-1.1290022112250109,2.049262947930316e-11,7.847750843996689e-11
HIF3A,1.609646985585797,2.0805224540880368e-11,7.956725217408324e-11
LOC100133669,1.1954716036290796,2.08908572860248e-11,7.987680727009481e-11
CXXC4,-1.0550261733631823,2.1244884364321814e-11,8.117576412932477e-11
ADAM33,-1.1452062919759625,2.2066706321881363e-11,8.416483956587673e-11
CDHR3,-1.0489507599858596,2.2564143462168295e-11,8.598508909391945e-11
BARX2,1.3276207690192807,2.346921603143707e-11,8.929417985151324e-11
GNLY,1.378849844860767,2.4142837652326386e-11,9.173416448440838e-11
DIRAS1,1.2673868386944722,2.451835970323817e-11,9.311946158477834e-11
ICAM5,1.3924179293821926,2.4545891593610717e-11,9.320324054385518e-11
PDE8B,-1.17145229959546,2.6943874933350614e-11,1.0196759780332466e-10
KNDC1,-1.6222584109029494,2.818684480537656e-11,1.064586309681887e-10
DCHS2,1.6050901221475993,2.84049159745863e-11,1.0723469719512407e-10
OPCML,-1.1083362201013314,2.918493734396742e-11,1.0998439543433617e-10
SH3TC2,1.1040243313302698,2.9505844856430354e-11,1.1111997742260259e-10
FCRL5,1.6177085503318809,2.95393115965781e-11,1.1119683388367045e-10
LMTK3,-1.2738713758296996,2.962324601486036e-11,1.1148815019515402e-10
LTB,1.2834270413573705,2.9974117917867744e-11,1.12659286722862e-10
FAM83E,-1.6162334236675688,3.1256329962102744e-11,1.1711667750376452e-10
PGM5,-1.2030047327284858,3.168906631483372e-11,1.186859026482556e-10
ALDH3B2,-1.4066166175719719,3.172076499466626e-11,1.187785021678026e-10
SVEP1,-1.1395004202505792,3.192070804772768e-11,1.1942215686572988e-10
FGFBP2,1.583732131495228,3.1961608065759026e-11,1.1954890958925462e-10
SCGB2A1,-2.0703352539177566,3.2086594062785045e-11,1.1993737859728476e-10
PDE6B,-1.024418133616117,3.2080872708781237e-11,1.1993737859728476e-10
EGR3,-1.2197339538902634,3.2080944246622946e-11,1.1993737859728476e-10
FCN1,1.2600121872668,3.217058659159175e-11,1.20172206548543e-10
RYR3,1.2564194493539138,3.231573886053685e-11,1.2066148493640485e-10
SPOCK1,-1.0865210243116934,3.24699089991989e-11,1.2121055463751803e-10
DMRTC1B,-1.0620209261223048,3.265199291633552e-11,1.2183686226231241e-10
IL12A,1.2299037037037035,3.391025115699016e-11,1.2633812671265422e-10
PCBP3,1.323584792427635,3.4423859168978925e-11,1.280752455881381e-10
GJB5,1.7637449118259299,3.463291719079736e-11,1.2877698248019194e-10
PREX2,-1.243093393817996,3.538938184401018e-11,1.3144627542060924e-10
KIRREL2,1.4712190408860608,3.665517282590139e-11,1.36118097083537e-10
OLFM1,-1.4113907230666518,3.6810468692058306e-11,1.366054220583467e-10
CD163L1,1.0125837791131538,3.937409636310987e-11,1.458014483722029e-10
PTGFR,1.4342405718549935,4.002285583312253e-11,1.481393685803253e-10
CX3CR1,-1.1429544047759324,4.020464495470504e-11,1.4877990082108364e-10
KLHDC7B,1.7200138172106376,4.039349600591566e-11,1.493489441990325e-10
SFRP2,-1.000417167432543,4.0767868803044887e-11,1.50635019682329e-10
FAM155A,-1.0666043910294158,4.349365664179521e-11,1.6011607708814795e-10
FAM27C,1.0161254310514125,4.4063396581454595e-11,1.621784404111026e-10
ZNF676,-1.2011788185852867,4.4358190116845677e-11,1.6322817149738158e-10
KIR2DL4,1.255858893994737,4.478710292862702e-11,1.6477087121938175e-10
CTSG,-1.2799721181414712,4.501842228383421e-11,1.655861191131094e-10
LGR6,1.8765549860571067,4.5049739508263855e-11,1.6566552878983665e-10
NOXA1,-1.0742608931306705,4.553424007197637e-11,1.6737494246185142e-10
CCL8,1.2174197753426812,4.6498152891107425e-11,1.7077065855845577e-10
LRRC15,-1.1376927654059177,4.997481502813222e-11,1.8298669101894038e-10
IRF4,1.3256756529594274,5.0496712871187864e-11,1.8481818615867815e-10
FAM150B,1.671888413652252,5.090240965730373e-11,1.8626300740521755e-10
DQX1,-1.2556359490986213,5.124165339979367e-11,1.8738358544094615e-10
COLEC11,1.126207379914379,5.1357384235908524e-11,1.8776647778821859e-10
DNAJC22,-1.44081487372845,5.64263014709794e-11,2.0559262174813422e-10
GSTO2,-1.172186021758768,5.755500058378854e-11,2.0950655119195754e-10
PNMT,-1.4132978398334712,5.851301679480384e-11,2.126497387997246e-10
TMEM90B,-1.169084493931896,5.922819037913447e-11,2.1501941636253677e-10
MT1G,1.4645845292800752,6.138223988535008e-11,2.224600011167295e-10
WISP2,-1.250937308039747,6.486341754959445e-11,2.345771927945622e-10
LUZP2,-1.3018558579788704,6.605637042518348e-11,2.386380968054465e-10
DOK5,1.093534362358115,6.666289673953333e-11,2.406760931681689e-10
C2orf82,2.110681795687522,6.69303059942853e-11,2.4153912080582295e-10
IGFBP2,-1.4019674286163148,7.251152070814552e-11,2.6074138464098783e-10
ADRA2B,1.0497359805192255,7.497088374520476e-11,2.69187044103065e-10
BIK,-1.0995675542987318,7.972362157894821e-11,2.8522967972468237e-10
TIFAB,1.1182580142178238,8.437502794331259e-11,3.0136466566162194e-10
KIT,1.3242846824555201,8.743854894041094e-11,3.113924066196567e-10
NCAN,2.524146769569145,8.776511840187628e-11,3.1229418436772945e-10
LOC96610,1.517706158438397,9.252857874751801e-11,3.2855748458511926e-10
ZNF750,1.0787728251050632,9.32557936989006e-11,3.3086378472755777e-10
WISP3,1.8832888535407095,9.394137636989814e-11,3.3322675267222775e-10
ADAMTS19,-1.5010832685283382,9.576943276578665e-11,3.3942839542171624e-10
EYA4,-1.1500204469580926,9.838625760846982e-11,3.484129688235061e-10
LTA,1.046242028985508,1.0108177964167827e-10,3.575867692766475e-10
TAC1,-1.0179832803110644,1.0168575262721459e-10,3.5949934964531126e-10
GPR39,-1.3327055457366157,1.0167250412413523e-10,3.5949934964531126e-10
CFB,-1.4800888535407086,1.0588960194954423e-10,3.739734386563124e-10
IL2RG,1.0318273634185626,1.1970915706504012e-10,4.214692877439804e-10
FOXD1,1.727434735477789,1.2279237766803757e-10,4.3143267829310497e-10
CPAMD8,1.2221191547857506,1.3067463267059104e-10,4.584649761805038e-10
OR2W3,-1.10406147048427,1.3574717418382236e-10,4.754780700021585e-10
HTR3A,1.5188889124543414,1.422923812122025e-10,4.974829094731695e-10
ZSCAN1,-1.0825885903931503,1.4677469196536568e-10,5.124175900307867e-10
RASGEF1A,1.146559494913789,1.5338180325349253e-10,5.343887294204128e-10
GLDN,-1.0930260398256149,1.6044035588358864e-10,5.578397837275448e-10
EDIL3,-1.287498102981031,1.6353167502634603e-10,5.676609102524812e-10
FAM171A2,1.0398225874867437,1.6539321377988945e-10,5.737719353578157e-10
SHISA9,-1.850607945485251,1.6967594862640195e-10,5.879107640096897e-10
TEKT2,-1.1445938533443303,1.7061868337783328e-10,5.907213278218535e-10
SNAP91,1.3098787675268058,1.8439976213583798e-10,6.364669536224809e-10
SLC35F3,1.5915996779388069,1.9099944079039077e-10,6.57779671721002e-10
ODZ3,-1.1135288519696784,1.9434758129764336e-10,6.686342039391649e-10
CITED1,-1.2735589371980662,1.9848038729721211e-10,6.825769377365756e-10
TNNT1,-2.039096410195987,2.1210573585898837e-10,7.279646678110786e-10
C11orf93,1.2648649699540475,2.1562278765183426e-10,7.39439402680374e-10
CWH43,1.855734268096304,2.2706862715890299e-10,7.768137244909838e-10
ETV3L,1.093835788068025,2.297777317903507e-10,7.852929505096674e-10
IRX1,1.9547044420878992,2.419561286079857e-10,8.254232512407846e-10
HOXB5,-1.2684822159381017,2.4262502024342846e-10,8.275393740728192e-10
PTPN20B,1.3834504418522453,2.4752695375418535e-10,8.430768044867552e-10
OBP2B,2.0144592514041086,2.5157404115714875e-10,8.561728727848388e-10
IFNG,1.309951741879738,2.574417672155522e-10,8.742239871746468e-10
CASKIN1,-1.0787083500255283,2.5792875536003113e-10,8.757030908654964e-10
GLRA3,-1.3568780212874592,2.6084331998048226e-10,8.850690853292714e-10
SOX30,1.010386013903617,2.7081835154947844e-10,9.167236189400949e-10
CALML5,2.39817612426849,2.870308711846037e-10,9.69675805648443e-10
NOXO1,1.2923779270256466,3.0064814468790046e-10,1.0134675186134095e-09
LOC286002,1.4430145045363496,3.0409455933950355e-10,1.0238779398144126e-09
NELL1,-1.0050314166764855,3.040971591063593e-10,1.0238779398144126e-09
ATP6V0A4,1.6266854718981971,3.064736945111315e-10,1.030860560443328e-09
MAL,1.2301279329170094,3.295222598910725e-10,1.1048954687822337e-09
LY6K,1.7406349632771683,3.3222362347352326e-10,1.1135147230376109e-09
TMEM213,1.9469032952358507,3.3975922338908906e-10,1.1372051050149739e-09
SLC4A11,1.3260092612230476,3.471516908266144e-10,1.1614918064395372e-09
RNF150,1.2513798711755229,3.5266069507115914e-10,1.1789971804204634e-09
ROS1,1.3833448568398723,3.532751401699743e-10,1.1808195558576374e-09
IL6,1.2086665134912216,3.59831693819845e-10,1.2013200834644112e-09
SIGLEC12,1.3155775813990027,4.056566073795307e-10,1.3498108682441202e-09
TNN,-1.429709296571227,4.060831394749878e-10,1.3507510347819085e-09
TDO2,1.1028860767448236,4.077007009519464e-10,1.355448289963371e-09
GRB14,1.572628969796944,4.077487721363681e-10,1.355448289963371e-09
DUOX2,1.2145220336985978,4.2895036038666594e-10,1.423669551184329e-09
COL4A6,-1.3961181807470253,4.4182432570684405e-10,1.4632960456607456e-09
ZNF311,-1.0692623227681555,4.6202508617991233e-10,1.5272296618097645e-09
KSR2,-1.2099879855465216,4.77280264520805e-10,1.5770436369401066e-09
DUOXA1,1.419815455009624,4.87281814259965e-10,1.6085305867119992e-09
LRRN4CL,-1.002075570480343,5.009011051687649e-10,1.651887262010857e-09
MAGED4,1.259544644750795,5.387834961782921e-10,1.7723552134279149e-09
LOC158376,1.1785891049055421,5.472968166743069e-10,1.799664952300337e-09
TNFRSF9,1.0759679274184042,5.561477724505392e-10,1.827358009807579e-09
AMDHD1,-1.0898653980597781,5.648079093621652e-10,1.8547394324021737e-09
GSTA2,1.3655485409056984,5.730876891822047e-10,1.881566097315008e-09
CLEC2L,1.4356968657947449,5.813551153659939e-10,1.9083418686744173e-09
TLL1,-1.1045063076862656,5.974328096028388e-10,1.958852666063986e-09
BNIPL,-1.4220138918345722,5.994305569666903e-10,1.9650245207204497e-09
GPR63,1.0583711951612274,6.139547793998756e-10,2.0107019025345925e-09
HIST1H2BJ,1.0250401790974424,6.293682399865386e-10,2.0592009850087903e-09
FLT3,-1.3675858410902952,6.362199848484264e-10,2.0812190437896087e-09
SLC1A6,1.7533667962766586,6.502392096429153e-10,2.125854048803772e-09
QPCT,1.0114328266760948,6.716137057417376e-10,2.1920137635433356e-09
ATP8A2,-1.0453143435057535,6.762954121753151e-10,2.2063813925949456e-09
EPHX3,1.3648233297985146,6.813311666569486e-10,2.2219589751374635e-09
ODAM,2.0284593967244016,6.842109877741819e-10,2.230496386254655e-09
C11orf41,1.0445281489336624,7.125332223581736e-10,2.317944752007583e-09
CD247,1.0021498252228893,7.187126025282502e-10,2.3371540234974413e-09
SKAP1,-1.0576798044067415,7.451154225329025e-10,2.415632142725172e-09
APOBEC3A,1.1320783354934987,7.565109075339318e-10,2.4511759427897373e-09
CDH7,-1.0129977377165074,7.698772382291422e-10,2.489930844376688e-09
F13A1,-1.1169749067200812,7.827894461059573e-10,2.529103446629568e-09
ACSS3,-1.0951583637720423,7.974825888648124e-10,2.573645724534348e-09
KCTD14,1.4633221750913155,8.081728369735196e-10,2.606169932523961e-09
PNMA6A,1.19530789442677,8.602566774308555e-10,2.766271000122256e-09
SDR42E1,1.1183849298927786,8.615579469054948e-10,2.7699323835757178e-09
COMP,-1.4451072228113588,8.766878873928093e-10,2.8153865212708926e-09
B4GALNT1,1.0842496366992656,8.949609284225896e-10,2.870820231877322e-09
C3orf57,-1.775624354895724,9.484198434451337e-10,3.037154933033213e-09
CNIH2,1.095093256352853,9.653814313927165e-10,3.089148022664029e-09
ALK,1.0863883586661953,1.07156348586871e-09,3.414806542729066e-09
PCDH20,-1.3762378186245643,1.0919395695200986e-09,3.4751879777475756e-09
CENPV,1.0722769647696486,1.0962303924307992e-09,3.488191999831187e-09
ELOVL4,1.0868717253839213,1.1028410916666676e-09,3.508571603041911e-09
DLX5,1.557667059424218,1.1041817178638822e-09,3.5121805482297184e-09
CXCL13,1.6317089391618556,1.1183672793317944e-09,3.55398297574556e-09
MMP11,-1.1470941007815902,1.1371224369381612e-09,3.609557594249479e-09
DKK1,1.7632370841679426,1.1449661258385868e-09,3.6330861045334704e-09
PTCHD2,-1.1269013000274928,1.1665726923223768e-09,3.6975121813232973e-09
ATRNL1,-1.52968677192569,1.2097071580341878e-09,3.829952203257523e-09
CHST9,1.5987411570637442,1.2327570249323894e-09,3.897855947753173e-09
HAGHL,-1.002631459879817,1.2563752618398196e-09,3.9695864024363875e-09
SIRPG,1.126097125014728,1.2614906891496552e-09,3.983531695942634e-09
FAM26F,1.0006865794744915,1.3518273395909282e-09,4.256169272182198e-09
GRHL3,1.227770767055496,1.497458702326166e-09,4.691265949340435e-09
GTF2H2B,-1.173993778720396,1.4977446306788727e-09,4.691298705253118e-09
MESP1,1.0637645575586179,1.5152736158575178e-09,4.7453309448425025e-09
PANX2,1.0569227956482452,1.6262224082436056e-09,5.0731942869369115e-09
SLCO1A2,1.593484183653431,1.6406844430785926e-09,5.115499096599859e-09
ARNT2,-1.0237161737559415,1.8013093002374458e-09,5.593781433815408e-09
NR2F1,-1.0447749302855351,1.8135786645964796e-09,5.630855908491896e-09
VASH2,1.0226355445583435,1.8599353114644547e-09,5.7695261118833636e-09
SLC26A7,1.355864958171321,1.952006185718807e-09,6.0452201023442956e-09
LRP2,-2.168401146852047,2.0370503623726498e-09,6.298287522005488e-09
PLAC8,1.1546074231177084,2.06207813537543e-09,6.372199355006999e-09
CORIN,-1.1163709673618483,2.114894894278601e-09,6.5247572553559e-09
NAT2,-1.015670786693375,2.2088834848273166e-09,6.8073264108956205e-09
PDIA2,1.4425151997172148,2.417462049253943e-09,7.415233915488949e-09
SOD3,1.0751841915085816,2.4679332862079825e-09,7.56323625411588e-09
COL19A1,1.150298523231609,2.6145701998116403e-09,7.99679067938079e-09
SFRP4,-1.097117858685829,2.6815962871909494e-09,8.192964616229255e-09
ODZ2,-1.24413449982326,2.696454885063555e-09,8.235289295513917e-09
PDCD1,1.1005781901732052,2.7813184076833345e-09,8.474834940570261e-09
NCRNA00052,-1.2763138211382112,2.847590415353308e-09,8.661272508209829e-09
LYNX1,1.148217842975531,3.005466114887325e-09,9.118668793253365e-09
C6orf123,1.0374173677388947,3.023389477277999e-09,9.171414819744268e-09
SLC28A3,1.4855574329366483,3.1288209851901482e-09,9.476048617782006e-09
SYNC,-1.0461432111857345,3.1721776446744245e-09,9.602236986989948e-09
SMTNL2,1.3258892227328072,3.1797300489723238e-09,9.623387725963865e-09
GATA4,-1.0241599269470956,3.2670106527889177e-09,9.880517033740946e-09
SLFN13,1.0849684576410992,3.275440793802901e-09,9.90425367870444e-09
KRT31,-1.010302458662268,3.6912205886838067e-09,1.1098426310961374e-08
GSTM2,-1.0826941164918908,3.779850061037513e-09,1.1344879545200713e-08
PDE1C,1.3181816700051043,3.881164129754377e-09,1.1634611006815179e-08
CD164L2,1.1079422921330657,3.882772038264737e-09,1.1637382578607614e-08
GJB4,1.157161384077609,4.132156912167877e-09,1.2352226121505872e-08
SNORD116-4,-1.2908375515494286,4.189640174628697e-09,1.2517468802443284e-08
COL14A1,-1.1190648481992014,4.259562025512731e-09,1.2712993567206764e-08
FADS2,1.0215789403401292,4.343849918006718e-09,1.2944140700551953e-08
AREG,-1.4194451199874312,4.445288682641161e-09,1.3227899050389477e-08
DYNC1I1,1.1708604178940334,4.475401300791757e-09,1.3308203972845053e-08
MT1L,1.1482704292840031,4.503984787981632e-09,1.338618864560684e-08
TFAP2B,-2.270665209536155,4.571471334631444e-09,1.357965407793014e-08
ZBTB7C,-1.1191620124896877,4.983351962852172e-09,1.4754256593771295e-08
HOXB6,-1.0847012764620407,5.108215864061183e-09,1.5102936834194782e-08
DPYSL5,1.8609507639134364,5.495829028671562e-09,1.6215171233242673e-08
APCDD1L,1.2856382349475668,5.639214641409154e-09,1.6615194696055e-08
ADORA1,1.021163006166292,5.743448980739813e-09,1.691060445055308e-08
CD79A,1.4210682730450488,6.028022122472016e-09,1.7711735118305457e-08
LRRC4C,-1.1730384195436159,6.192752879791453e-09,1.8183203714284213e-08
COL4A5,-1.2569315934173826,6.264197323715818e-09,1.8373971826193657e-08
CDHR1,1.0051794823455484,6.26897529611724e-09,1.8384819923002685e-08
KIF19,1.2103566631318485,6.334427363585899e-09,1.8560787680982082e-08
LOC285548,1.110522406818272,6.513473793915606e-09,1.905591113389156e-08
CCNA1,1.4112073681316528,6.589228817393437e-09,1.927422994850743e-08
FOXJ1,-1.691522147598287,6.67561718235364e-09,1.951351881487856e-08
EMID2,1.3424093122815286,6.799602750226586e-09,1.9855492941762474e-08
PRR4,1.301597600251367,7.570263529485022e-09,2.2000270973912956e-08
DNAH11,1.4526315109382986,7.574361088167153e-09,2.2008423363161e-08
C16orf89,-1.5929172381289032,7.696648844079313e-09,2.2337070520564194e-08
SYCP2L,1.208391394682062,7.836603771065315e-09,2.272775242187369e-08
GLDC,1.6675033030910007,7.850599210003133e-09,2.2764465272663605e-08
EPHA10,-1.1490698440752531,8.045772480289732e-09,2.3322468993929215e-08
PCDHA6,-1.394061073799144,8.104700945475056e-09,2.348529132234817e-08
PDK4,-1.0297750598955293,8.35269420335114e-09,2.4162796378982493e-08
ZNF711,1.17411014099996,8.780777590027892e-09,2.5323732829496192e-08
CYP24A1,1.3537190291033347,8.85668259422243e-09,2.551671537465877e-08
LMO1,1.1394468638309574,9.06723064176727e-09,2.6101240336257032e-08
LGALS7B,1.5947766780566361,9.269571525417598e-09,2.6670181293776263e-08
XIRP1,1.2493616158045633,9.45367512289992e-09,2.717233541653766e-08
PLIN1,-1.6455258552295673,9.90460058030155e-09,2.8401304576954942e-08
SLAMF1,1.022645477396802,9.956409045504494e-09,2.854025350024264e-08
TCL1A,1.4315711362475936,9.993616284261655e-09,2.8637268268715458e-08
MAOA,-1.1311646753858824,1.0626768849215993e-08,3.038513658531705e-08
VNN1,1.0904607870861325,1.067328961549683e-08,3.051303040992295e-08
PCDHA3,-1.086119516122697,1.1064456964736054e-08,3.158359069886943e-08
BEND7,1.0149529594281432,1.1210388212217286e-08,3.1978712102857685e-08
SLITRK5,1.432103228467068,1.1406569444300253e-08,3.252199525137005e-08
PTPRZ1,1.9876061780762733,1.1817889468794285e-08,3.365529392200112e-08
SLCO4C1,1.1529907662699816,1.187633612597149e-08,3.380478091681338e-08
CD22,-1.1862137229488239,1.2414539479930679e-08,3.5265989548493657e-08
LYZ,1.004378928557399,1.274595714616954e-08,3.6159195435493466e-08
SYT13,-1.9007710223479037,1.3295906925303199e-08,3.7631592976219624e-08
SP5,-1.1869579238835875,1.341376583085057e-08,3.795051466544827e-08
SERPINB7,1.7334281882094187,1.387289017224063e-08,3.919948890546838e-08
USH1C,1.0848603118494953,1.3910498698946554e-08,3.9273175206077554e-08
EFHD1,-1.03409331919406,1.427498839461192e-08,4.02355267064285e-08
UMODL1,1.2317715879187783,1.4446743748883695e-08,4.0699428625887405e-08
GRIA2,-1.5627057578256949,1.4808133708496226e-08,4.167617204688328e-08
ITGA8,-1.010748450571462,1.5030832599118537e-08,4.225405730653494e-08
HABP2,-1.0582764895330108,1.5049486072105497e-08,4.229951275919403e-08
CRISPLD1,1.3350050469345245,1.515475363632763e-08,4.257430788958421e-08
SEMA3E,-1.5883332547818236,1.54519246359447e-08,4.338052696177683e-08
HRASLS5,-1.3769045127842583,1.5822978406749713e-08,4.432724498551532e-08
STMN2,-1.120735685951062,1.7386024022421272e-08,4.85941226164179e-08
SULT4A1,1.3792589175601901,1.7767194939189558e-08,4.962691976617979e-08
ACY3,1.0756866108950938,1.8391630540990184e-08,5.1312167122061405e-08
CR1,1.011326856761321,1.8453454388444087e-08,5.14677904086477e-08
PAR5,-1.0002663131848717,1.8661862364245993e-08,5.201497807906862e-08
GALNT14,1.2656159381014094,1.8887656440901566e-08,5.2609877197997005e-08
GPX2,-1.2866525941636229,1.9063951618424815e-08,5.3074889007973616e-08
MMP10,-1.398627481245827,1.9365752167815418e-08,5.3879882277062014e-08
FMO2,1.1979389340560038,1.9798240024522266e-08,5.505617694605065e-08
GALNTL1,-1.140724920466596,2.005144005096797e-08,5.572389426696876e-08
MYCN,1.019003833313696,2.0497203950255254e-08,5.692553543262345e-08
RIMKLA,-1.0242050665724056,2.0513716702761842e-08,5.6962105894021545e-08
CSDC2,-1.021460300066769,2.095005838972947e-08,5.809794730126898e-08
XDH,1.6267130984643172,2.141625040134007e-08,5.938110458072638e-08
GPR64,1.3676943717842964,2.407011413916201e-08,6.631840216630465e-08
LPAR3,1.388320336985978,2.494129505226475e-08,6.866315142904441e-08
KLK14,1.5109229331133895,2.521950871077923e-08,6.941784925562797e-08
XKR9,1.1729843525391788,2.54955000843253e-08,7.01435163870856e-08
MAGED4B,1.0710973999450122,2.6747372233162204e-08,7.337431525946398e-08
CXCL11,1.2310481795687513,2.6944543141162362e-08,7.386760619671523e-08
KCNJ10,1.0180787910922575,2.7865662308575914e-08,7.625507254280006e-08
BTN1A1,1.0058148108872393,2.9104431632776402e-08,7.948179453274249e-08
COL22A1,1.5899235733081962,3.091190709310374e-08,8.424224320620207e-08
SPAG6,-1.1856100349554224,3.1816005278532e-08,8.660910644076085e-08
CLDN10,1.8092349357841406,3.2685401219185045e-08,8.889051146003214e-08
ANKRD1,1.355933294057579,3.73004396019574e-08,1.0086162058134876e-07
ADAM6,1.2794994933427564,3.756630598879417e-08,1.0151605696432319e-07
CA3,1.2999280232512467,3.8674014363610866e-08,1.0439347988782581e-07
FOXI3,1.1319717057460434,4.2307071176986895e-08,1.138213937036472e-07
INSM1,-1.2663550292604375,4.281368634579063e-08,1.1512980869553362e-07
RGN,1.162272982208084,4.325923694693196e-08,1.1627285435704724e-07
FAM181B,1.1087593810140999,4.4412013968523136e-08,1.1923449115754318e-07
LRP1B,-1.2806875456580658,4.4981224632272736e-08,1.2063062758877044e-07
PCDHA4,-1.3570432308236131,4.768304986003221e-08,1.2753923969158923e-07
TIMP4,-1.1111995011979108,4.8995473400668784e-08,1.3094678468508935e-07
CCDC68,-1.0517106005262948,4.9258123580218766e-08,1.3160744345326728e-07
SRPK3,1.0631606810415946,5.0052391333323584e-08,1.3364569213021332e-07
PROX1,1.094813137740073,5.0641989843179904e-08,1.3513523770438012e-07
DCDC2,-1.272777243627508,5.114778983542255e-08,1.3642080828461175e-07
ABCA9,-1.023445917285259,5.165635106550633e-08,1.3769097803186304e-07
IVL,1.5150216016652913,5.931384292120807e-08,1.5714292858559014e-07
LY6G6C,-1.0612705824594477,6.130578519941578e-08,1.621679903613002e-07
C6orf105,1.0160843014806948,6.136020805462144e-08,1.6226154397052843e-07
ABCA8,-1.3390264365107427,6.222111924252568e-08,1.6438499235187906e-07
ORM2,2.0305889517300986,6.4291892216662e-08,1.696716138927249e-07
IGF2,-1.1591678842150746,6.583259826664263e-08,1.73603150895157e-07
THRSP,-1.5287005498605701,6.770461092156247e-08,1.7831882523881983e-07
CLEC4F,1.2338517065315582,6.936630033589388e-08,1.825259726082004e-07
DSG3,2.2300195514708783,7.196216816391101e-08,1.8915198700901445e-07
TMEM108,1.118378834295589,7.249880731092807e-08,1.9044496197826702e-07
PPARGC1A,1.4240334786536266,7.298634790816927e-08,1.9160744641222797e-07
SLC44A5,-1.4145649581713204,7.982837973976819e-08,2.0876494271625496e-07
KCNB2,1.1634862966890536,8.0726194171616e-08,2.1097883685539693e-07
SERPINB2,1.6695858175248413,8.406998836864876e-08,2.1928502097075943e-07
TPSD1,-1.2259120144534776,8.610079615495625e-08,2.2437590796004665e-07
ATP2C2,-1.0663610698715678,8.654935160886239e-08,2.254413364788814e-07
PIK3C2G,1.3894092219472922,8.833858938651645e-08,2.299260549063694e-07
MAGEA4,2.1573373276776246,9.50591031100719e-08,2.4677690944581165e-07
STK33,1.0762985507246376,9.911742849981378e-08,2.568035611367456e-07
FOXD3,1.1117526609324062,1.126981214801944e-07,2.903553719830122e-07
FGFR3,-1.228502356545305,1.1525074702014494e-07,2.967075165159589e-07
FOXC2,1.1428081497191789,1.1601224423587381e-07,2.986228112661625e-07
SNURF,-1.0944798201170416,1.1927733359514407e-07,3.0674916809503224e-07
KRT14,1.8867388751423748,1.209352429323135e-07,3.107782084106381e-07
HOXD13,1.0561634146341465,1.3907993782252607e-07,3.553685433034687e-07
